Honduras,Honduras - Open Data Inventory Database - knoema.com,https://knoema.com/ODID2016/open-data-inventory-database?country=1001250-honduras,"Honduras. Score Type Options: Three sets of scores are available: raw, weighted
, or standardized. Raw scores have values between 0 and 1 as recorded in the ..."
Honduras,Honduras | Data,http://data.worldbank.org/country/honduras,"1960 1980 2000 Billion 2 20 Honduras. Population, total. Details. 1960 1980 
2000 Million 3 8 Honduras. Gross enrollment ratio, primary, both sexes (%). 
Details."
Honduras,GitHub - AcklenAvenue/DatosAbiertos: Datos Abiertos - a repository ...,https://github.com/AcklenAvenue/DatosAbiertos,DatosAbiertos - Datos Abiertos - a repository of open data in Honduras.
Honduras,Integrated: Geospatial Toolkit GIS data for Honduras from NREL ...,https://en.openei.org/datasets/dataset/integrated-geospatial-toolkit-gis-data-for-honduras-from-nrel,"Integrated: Geospatial Toolkit GIS data for Honduras from NREL. (Abstract): 
Geographic ... harvest_source_title, DOE Opendata. program_code, 019:000."
Honduras,Integrated: Geospatial Toolkit for Honduras from NREL - Datasets ...,http://en.openei.org/doe-opendata/dataset/integrated-geospatial-toolkit-for-honduras-from-nrel,"(Abstract): Stand-alone and easy to use geographic toolkit that allows non-GIS 
users to relate the renewable energy resource (solar and wind) data to other ..."
Honduras,"Honduras OpenStreetMap Tiles, GeoData and OpenData Maps",https://openmaptiles.com/downloads/honduras,"Honduras Map Tiles. Bounds: -89.4519439, 12.879722, -82.0816379, 17.719526
. Downloads. OpenStreetMap Purchase Schema: v3.4. Planet time: 2017-01- ..."
Honduras,Honduras - Global Open Data Index: Survey,http://global.survey.okfn.org/place/hn,"Dataset, Breakdown, Info, Year, Score, Admin. Government Budget. Government 
Spending. Election Results. Company Register. National Maps. National ..."
Honduras,Open contracting in Honduras - Hivos,https://hivos.org/sites/default/files/honduras_0.pdf,"Uses e-procurement system. Implements Open Contracting. Data Standard. 
Open Contracting in. At a glance. HONDURAS. COUNTRY HIGHLIGHTS. OPEN
 ..."
Honduras,"FreedomInfo | FOI Notes: Pakistan, Honduras, Open Data, Budget ...",http://www.freedominfo.org/2016/08/foi-notes-honduras-open-data-budget-transparency-eu-us-philippines/,"4 Aug 2016 ... Pakistan: The federal ombudsman directs the Pakistan Cricket Board to share 
details of inquiries conducted against the players involved in ..."
Honduras,ODIN Country profile Honduras - Open Data Inventory,http://odin.opendatawatch.com/Report/countryProfile/HND?appConfigId=3,"Data Elements, Social Statistics, Economic Statistics, Environment Statistics, All ... 
Scores by Data Category Honduras Central America Lower-middle income 0 ..."
