Mauritius,Republic of Mauritius- Open Data Readiness: Mauritius well ...,http://www.govmu.org/English/News/Pages/Open-Data-Readiness-Mauritius-well-positioned-to-start-implementing.aspx,"29 Oct 2015 ... GIS – 29 October, 2015: Mauritius is well placed to implement an open data 
initiative and demonstrates strong top-level commitments to ..."
Mauritius,"Ministry of Technology, Communication and Innovation - Open Data ...",http://mtci.govmu.org/English/Events/Pages/Open-Data-Readiness-Assessment-by-World-Bank.aspx,"Mauritius is moving forward with an Open Data program conducted in partnership 
with the World Bank. This will involve conducting a study consisting of a series ..."
Mauritius,Home - Mauritius Data Portal,http://mauritius.opendataforafrica.org/,"Republic of Mauritius. GDP at Market Prices (R M). △411,963. GDP per capita at 
Market Prices (R). △325,990. GDP Growth Rate (%). △3.9. %. Savings Rate ..."
Mauritius,Open Data in Mauritius - hacklog,https://hacklog.mu/open-data-in-mauritius/,"Open Data in Mauritius. Posted on 01 November 2015. Last Wednesday the 
Ministry of Technology, Communication and Innovation organized a workshop on
 ..."
Mauritius,Mauritius | Data,http://data.worldbank.org/country/mauritius,"Mauritius from The World Bank: Data. ... Details. 1960 1980 2000 Billion 2 12 
Mauritius. Population, total. Details. 1960 1980 2000 Million 0.7 1.2 Mauritius."
Mauritius,Mauritius' open data program to help fuel economic growth ...,http://africamoney.info/mauritius-open-data-program-to-help-fuel-economic-growth/,"The World Bank and the Ministry of Technology of Mauritius are working together 
towards an open data program, on the understanding that data is a vital ..."
Mauritius,Mauritius Open Data Readiness Assessment (ODRA) - Get Blogged ...,http://jochen.kirstaetter.name/blog/general/mauritius-open-data.html,"7 Nov 2015 ... Although Open Data is around since several years in other countries and has 
been initiated in Mauritius back in 2012, it is only this year that ..."
Mauritius,Quick Talks about Big Data and Open Data - Mauritius Software ...,http://www.meetup.com/MauritiusSoftwareCraftsmanshipCommunity/events/223129490/,"27 Jun 2015 ... Imagine if the Government of Mauritius suddenly decided to open up all it's data. 
... Explore the unlikely world of Open Mauritius Data."
Mauritius,Mauritius - Global Open Data Index: Survey,http://global.survey.okfn.org/place/mu,"Dataset, Breakdown, Info, Year, Score, Admin. Government Budget. Government 
Spending. Election Results. Company Register. National Maps. National ..."
Mauritius,Mauritius - Open Data Inventory,http://odin.opendatawatch.com/Downloads/CountryProfile/MUS_profile_ODIN2015.pdf,"COUNTRY PROFILE OPEN DATA INVENTORY 2015. = Mauritius. National 
Statistical Office: Statistics Mauritius. Website: http://statsmauritius.govmu.org/."
