Bulgaria,Datasets - opendata.government.bg,https://opendata.government.bg/en/,"Списъкът е извадка от регистъра на администраторите на лични данни и на 
водените от тях регистри на лични данни и съдържа следните полета - код ..."
Bulgaria,New State Agency in charge of Open Data in Bulgaria - European ...,https://www.europeandataportal.eu/en/news/new-state-agency-charge-open-data-bulgaria,"3 days ago ... Following a decision taken by the Bulgarian Parliament in 2016, a new 
eGovernment Agency has recently been established in Bulgaria."
Bulgaria,Bulgaria | Global Open Data Index by Open Knowledge,http://index.okfn.org/place/bulgaria/,"The state of government open data in Bulgaria. ... 56% open. Bulgaria is ranked #
16 in the 2015 Index. Bulgaria's overall Index ranking is up from #51 in 2014 ..."
Bulgaria,Bulgaria | Global Open Data Index by Open Knowledge,http://index.okfn.org/stories/2014/bulgaria/,"Boyan Yurukov is a Software Engineer and Open Data advocate based in 
Frankfurt. Boyan graduated in Computational Engineering with Data Mining from 
TU ..."
Bulgaria,Bulgaria / Weather forecast | Global Open Data Index by Open ...,http://index.okfn.org/place/bulgaria/weather/,The state of government open data in Bulgaria for Weather forecast in 2015.
Bulgaria,Bulgarian open data portal driven by Council of Ministers and civil ...,https://joinup.ec.europa.eu/community/opengov/case/bulgarian-open-data-portal-driven-council-ministers-and-civil-society,"6 Aug 2015 ... Over the last year, Bulgaria has published 80 datasets on its open data portal, 
and with more to come. In January, the Council of Ministers ..."
Bulgaria,Open Data Bulgaria (@OpenDataBG) | Twitter,https://twitter.com/opendatabg?lang=en,"The latest Tweets from Open Data Bulgaria (@OpenDataBG). All things open 
data in Bulgaria and the EU. News, resources, events, etc. Bulgaria."
Bulgaria,Understanding Open Data Policy: Evidence from Bulgaria ...,http://www.tandfonline.com/doi/full/10.1080/01900692.2016.1186178,"19 Jul 2016 ... ABSTRACT. This paper provides an overview of Bulgaria's policy on open data 
by using the framework of a novel Open Data stage model, ..."
Bulgaria,Open data of the Bulgarian Parliament - Datasets - the Datahub,https://datahub.io/dataset/open-data-of-the-bulgarian-parliament,"5 Apr 2011 ... This data is corrected, indexed and enriched open data from the Bulgarian 
parliament. Each xml file in this dataset links to individual profiles ..."
Bulgaria,Bulgaria | Open Government Partnership,https://www.opengovpartnership.org/country/bulgaria,"The following text was contributed by the Government of Bulgaria. The rationale 
for the participation of the Republic of Bulgaria in the global Open Government ..."
