Democratic Republic of the Congo,Democratic Republic of the Congo Data Portal,http://drcongo.opendataforafrica.org/?lang=en,"Bandundu Bas-Congo. Équateur Kasai-Occidental ... More Data Compare ... 54.4
. %. Source: Democratic Republic of the Congo, Regional Statistics, 2017 ..."
Democratic Republic of the Congo,"Congo, Dem. Rep. | Data",http://data.worldbank.org/country/congo-dem-rep,"1960 1980 2000 Billion 5 35 Congo, Dem. Rep. Population, total. Details. 1960 
1980 2000 Million 20 70 Congo, Dem. Rep. Gross enrollment ratio, primary, both
 ..."
Democratic Republic of the Congo,"Congo, Democratic Republic of | The Data Blog - World Bank Blogs",http://blogs.worldbank.org/opendata/category/countries/congo-democratic-republic,"16 Jun 2014 ... As countries all across Africa recognize International Day of the African Child 
today, I thought it would be a timely opportunity to blog about the ..."
Democratic Republic of the Congo,Open Data for Democratic Republic of Congo - - Data Portals,http://dataportals.org/portal/drcongo_opendataforafrica,"Description. Open data portal for Democratic Republic of Congo. Area covered: 
Democratic Republic of Congo; Publisher: African Development Bank Group ..."
Democratic Republic of the Congo,Democratic Republic of the Congo - Global Open Data Index: Survey,http://global.survey.okfn.org/place/cd,"Democratic Republic of the Congo 0% open ... National Statistics. National Laws. 
Draft Legislation. Locations. Administrative Boundaries. Pollutant Emissions."
Democratic Republic of the Congo,drc - Global Forest Watch Data,http://data.globalforestwatch.org/datasets?q=democratic%20republic%20of%20the%20congo%20(drc),"Discover, explore, and download open data from Global Forest Watch Open Data 
... Democratic Republic of the Congo primary forests (from Country Data)."
Democratic Republic of the Congo,The Democratic Republic of Congo Target Market | Open Data Portal,https://data.map.uncdf.org/w/fyv4-mptc/_variation_?cur=fNMUTcG5-1U&from=root,"This dataset is not tabular data, and may have limited interactivity, but it is 
available for download. Download. 2014_FinScope_DRC_Final.pdf (application/
pdf ..."
Democratic Republic of the Congo,Democratic Republic of Congo - African Development Bank,https://www.afdb.org/en/countries/central-africa/democratic-republic-of-congo/,"Inga Hydropower project in DRC: Sustainable Energy for Millions ... Open Data 
for Democratic Republic of Congo · Loans & Grants · Procurement · Project ..."
Democratic Republic of the Congo,Democratic Republic of the Congo - Electricity Transmission ...,https://energydata.info/en/dataset/democratic-republic-of-the-congo-electricity-transmission-network,"10 Mar 2017 ... Democratic Republic of the Congo - Electricity Transmission Network (2017) ... 
Open Data Commons Open Database License 1.0 · [Open Data]."
