Suriname,Suriname | Data,http://data.worldbank.org/country/suriname,"Suriname from The World Bank: Data. ... 1960 1980 2000 Billion 0.5 5.0 
Suriname. Population, total. Details. 1960 1980 2000 Thousand 300 540 
Suriname."
Suriname,Open Data Site,http://data-surinameonline.opendata.arcgis.com/,"Discover, explore, and download open data from Suriname Online."
Suriname,Beschermde Gebieden Suriname | ArcGIS Open Data,http://opendata.arcgis.com/datasets/c11e562b439743ff882a22b4d36c93c9_0,ArcGIS Open Data: Beschermde Gebieden Suriname.
Suriname,ODIN Country profile Suriname - Open Data Inventory,http://odin.opendatawatch.com/Report/countryProfile/SUR?appConfigId=3,"Summary scores for 2016. Summary scores are weighted averages across 
twenty categories and ten elements. Scores within categories and elements are ..."
Suriname,Suriname - Global Open Data Index: Survey,http://global.survey.okfn.org/place/sr,"Dataset, Breakdown, Info, Year, Score, Admin. Government Budget. Government 
Spending. Election Results. Company Register. National Maps. National ..."
Suriname,Suriname — Places - Caribbean Open Data Census,http://caribbean.census.okfn.org/place/sr,"Suriname. This is the overview page where you can see the state of open data 
across each key dataset. Dataset, Score, Breakdown, Last Updated, Location ..."
Suriname,Open Company Data Index: How open is Suriname?,http://registries.opencorporates.com/jurisdiction/sr,"Suriname. How open is company data in Suriname? ... 0/30. 30 points for an 
open licence; 5 points if no license; 0 points for a closed licence. Compare metric"
Suriname,"Suriname OpenStreetMap Tiles, GeoData and OpenData Maps",https://openmaptiles.com/downloads/suriname,"Download the entire planet, country or even city from the provided links below 
and use our vector tiles to get your job done."
Suriname,Suriname - Labor Force Statistics of Nigeria - Nigeria Data Portal,http://nigeria.opendataforafrica.org/NGLBFRSTAT2016/labor-force-statistics-of-nigeria?country=1001570-suriname,"Source: National Bureau of Statistics, Nigeria · Labor,; Unemployment · Data 
National Bureau of Statistics, Nigeria Labor Force Statistics of Nigeria Suriname ..."
Suriname,Suriname - Society Data - Collections - Quandl,https://www.quandl.com/collections/suriname/suriname-society-data,"Suriname Society Data. upper-middle income country located in South America. 
Suriname has a population of 0.55 million people, at a density of 3.46 persons ..."
