Sao Tome and Principe,Sao Tome and Principe | Data,http://data.worldbank.org/country/sao-tome-and-principe,Sao Tome and Principe from The World Bank: Data.
Sao Tome and Principe,Sao Tome and Principe | Data - World Bank Data,http://data.worldbank.org/country/sao-tome-and-principe?display=graph%25%2020,Sao Tome and Principe from The World Bank: Data.
Sao Tome and Principe,Home - São Tomé and Príncipe Data Portal,http://saotome.opendataforafrica.org/,"São Tomé and Príncipe Data Portal. ... Água Grande Cantagalo Caué Lembá 
Lobata Mé-Zóchi Pagué (Príncipe) ... Sao Tome and Principe Data At-a-Glance ..."
Sao Tome and Principe,ODIN Country profile Sao Tome and Principe - Open Data Inventory,http://odin.opendatawatch.com/Report/countryProfile/STP?appConfigId=3,"Data Elements, Social Statistics, Economic Statistics, Environment Statistics, All ... 
Gabon Sao Tome and Principe 0 10 20 30 40 50 60 70 80 90 100 Overall ..."
Sao Tome and Principe,Sao Tome and Principe - Open Data Inventory,http://odin.opendatawatch.com/Downloads/CountryProfile/STP_profile_ODIN2015.pdf,"COUNTRY PROFILE OPEN DATA INVENTORY 2015. + + º * O O. º São Tomé 
and Principe. National Statistical Office: Instituto Nacional de Estatisticas. 
Website: ..."
Sao Tome and Principe,Country Report - Open Data Inventory,http://odin.opendatawatch.com/ReportCreator/ExportCountryReport?countryId=29&appConfigId=3,"Sao Tome and Principe ranks 136 in the Open Data Inventory 2016 with an 
overall score of 28%. The overall score is a combination of a data coverage."
Sao Tome and Principe,São Tomé and Príncipe - #STlgu & #opendata - Actor Atlas,http://www.actor-atlas.info/lgu:sao-tome-and-principe,"city (capital of província ), #STlgu, Development data ( Knoema ). Principe (Santo 
António do Príncipe), #ST01. Pague (Santo António do Príncipe), Data atlas."
Sao Tome and Principe,Sao Tome and Principe - Global Open Data Index: Survey,http://global.survey.okfn.org/place/st,"Dataset, Breakdown, Info, Year, Score, Admin. Government Budget. Government 
Spending. Election Results. Company Register. National Maps. National ..."
Sao Tome and Principe,"Sao Tome and Principe OpenStreetMap Tiles, GeoData and ...",https://openmaptiles.com/downloads/sao_tome_and_principe,"Sao Tome and Principe Map Tiles. Bounds: ... OpenMapTiles.org is an open-
source project from Klokan Technologies GmbH and OSM community. Share this
 ..."
Sao Tome and Principe,ODA | Sao Tome and Principe General Government Total ... - Quandl,https://www.quandl.com/data/ODA/STP_GGX_NGDP-Sao-Tome-and-Principe-General-Government-Total-Expenditure-of-GDP,"Sao Tome and Principe General Government Total Expenditure, % of GDP. ... is 
offered under an open data licence (www.opendataforafrica.org/legal/termsofuse
)."
