El Salvador,Datos El Salvador,http://www.datoselsalvador.org/,"Encuesta Nacional de Discapacitados. El CONAIPD lanzó la primera Encuesta 
Nacional de Discapacitados en El Salvador en el 2016, así que acá les."
El Salvador,El Salvador | Open Government Partnership,https://www.opengovpartnership.org/country/el-salvador,"The following text was contributed by the Government of El Salvador. From 2009, 
El Salvador strengthened its commitment to promote transparent and open ..."
El Salvador,Open Knowledge: Open Knowledge El Salvador,https://okfn.org/network/el-salvador/,"She is co-leading the Open Data Portal in El Salvador (www.datoselsalvador.org) 
as well as other tools for open knowledge, public services evaluation, apps ..."
El Salvador,El Salvador | Global Open Data Index by Open Knowledge,http://index.okfn.org/place/el-salvador/,"The state of government open data in El Salvador. ... El Salvador is ranked #71 in 
the 2015 Index. El Salvador's overall Index ranking is down from #57 in 2014 ..."
El Salvador,El Salvador | Data,http://data.worldbank.org/country/el-salvador,"El Salvador from The World Bank: Data. ... Details. 1960 1980 2000 Billion 2 24 
El Salvador. Population, total. Details. 1960 1980 2000 Million 3 6 El Salvador."
El Salvador,Datasets | European Union Open Data Portal - Europa.eu,https://data.europa.eu/euodp/en/data/dataset?tags=El+Salvador,"European Commission — DG DEVCO – development and humanitarian 
assistance to El Salvador Information on humanitarian and development 
assistance ..."
El Salvador,El Salvador - OECD,https://www.oecd.org/gov/lac-el-salvador.pdf,"While El Salvador has introduced initiatives related to open government, is one of 
the few. LAC countries without an open government data portal. Along with ..."
El Salvador,ODIN Country profile El Salvador - Open Data Inventory,http://odin.opendatawatch.com/Report/countryProfile/SLV?appConfigId=3,"Summary scores for 2016. Summary scores are weighted averages across 
twenty categories and ten elements. Scores within categories and elements are ..."
El Salvador,"El Salvador OpenStreetMap Tiles, GeoData and OpenData Maps",https://openmaptiles.com/downloads/el_salvador,"El Salvador Map Tiles. Bounds: -90.2602721, 12.9262117, -87.4498059, 
14.551667. Downloads. OpenStreetMap Purchase Schema: v3.4. Planet time: ..."
El Salvador,Who works with data in El Salvador? | School of Data - Evidence is ...,https://schoolofdata.org/2016/11/16/who-works-with-data-in-el-salvador/,"16 Nov 2016 ... For five years, El Salvador has had the Public Information Access Law ... Anti-
Corruption and Citizen Participation and the Open Government ..."
