Switzerland,opendata.swiss,https://opendata.swiss/en/,"opendata.swiss is the portal for Swiss open government data (OGD). ... you like to 
publish freely available data from your organization on opendata.swiss?"
Switzerland,About | opendata.swiss,https://opendata.swiss/en/about/,"opendata.swiss is the Swiss authorities' portal for open – i.e. freely available – 
data. It is part of the Federal Council's Open Government Data Strategy for ..."
Switzerland,Opendata.ch,https://opendata.ch/,"Opendata.ch setzt sich ein für Transparenz dank offener Daten, auch bei 
politischen Kampagnen. ... Schweizer Bundesrecht ab 1948 online auf opendata.
swiss."
Switzerland,Make Open Data - Opendata.ch,https://make.opendata.ch/,"Switzerland's national Open Data Camps bring thinkers and makers together to 
discuss critical questions, create prototypes (such as apps and visualisations), ..."
Switzerland,Switzerland | Global Open Data Index by Open Knowledge,http://index.okfn.org/place/switzerland/,"The state of government open data in Switzerland. ... Switzerland is ranked #29 
in the 2015 Index. Switzerland's overall Index ranking is down from #24 in 2014 ..."
Switzerland,Open Government Data Switzerland - www.egovernment.ch,https://www.egovernment.ch/en/umsetzung/e-government-schweiz-2008-2015/open-government-data-schweiz/,"The eGovernment project «OGD Switzerland» aims to promote their publication 
as open government data (OGD) that can be freely reused. The OGD Strategy for
 ..."
Switzerland,Opendata.ch : Switzerland on the road to Open Government Data ...,https://joinup.ec.europa.eu/community/opengov/news/opendatach-switzerland-road-open-government-data,"17 Jul 2015 ... “If Switzerland is not yet a model regarding the opening of public data, it is a 
student who learns quickly.” This is how Opendata.ch presented ..."
Switzerland,Opendata.ch (@OpendataCH) | Twitter,https://twitter.com/opendatach?lang=en,"Check out the latest Tweets from Opendata.ch (@OpendataCH) ... Open Food 
Data and Open Transport Data: Two milestones in Switzerland's Open Data ..."
Switzerland,Open Data - CKAN partner - Switzerland Zurich Bern St.Gallen – Liip ...,https://www.liip.ch/en/open-data,"We design and build high-specification open data platforms for government 
agencies, companies and private individuals. We also offer our clients the option 
of ..."
Switzerland,Switzerland | Data,http://data.worldbank.org/country/switzerland,"Switzerland from The World Bank: Data. ... Details. 1960 1980 2000 Billion 100 
700 Switzerland. Population, total. Details. 1960 1980 2000 Million 5.5 8.0 ..."
