Namibia,Namibia Data Portal,http://namibia.opendataforafrica.org/,"More Data Compare. Namibia Data At-a-Glance. Demography · Economy · 
Healthcare · Education · Agriculture · Energy · Food Security · Foreign Trade · 
More ..."
Namibia,Open Data for Namibia - - Data Portals,http://dataportals.org/portal/namibia_opendataforafrica,"Description. Open data portal for Namibia. Area covered: Namibia; Publisher: 
African Development Bank Group; URL: http://namibia.opendataforafrica.org/ ..."
Namibia,Namibia hosts Forum on Open Data and Open Science ... - AIMS@fao,http://aims.fao.org/activity/blog/namibia-hosts-forum-open-data-and-open-science-agriculture-africa-context-sustainable,"11 Apr 2016 ... Namibia hosts Forum on Open Data and Open Science in Agriculture in Africa in 
the context of Sustainable Development Goals, 18 April 2016."
Namibia,Data Portal - Namibia Statistics Agency,http://nsa.org.na/page/data-portal/,"9 of 2011 has been passed by the Parliament and signed by the President in 
terms of the Namibian Constitution. The Act provide for the development of the ..."
Namibia,Namibia: Open Data Portal a Technical Enabler for Innovation and ...,http://allafrica.com/stories/201602241521.html,"24 Feb 2016 ... Eager to make access to information widely accessible, 23-year-old Amugongo 
Mbangula Lameck developed the first Namibian open data ..."
Namibia,Open Data: Namibia Should not Miss Out - The Namibian,http://www.namibian.com.na/index_print.php?id=23585,"20 Feb 2015 ... Namibia should not be left behind. There are so many opportunities that open 
data can unleash in a country like Namibia. These include ..."
Namibia,Bank of Namibia - Open Data Platform (ODP),https://www.bon.com.na/Economic-information/Statistical-information/Open-Data-Platform-(ODP).aspx,"The African Development Bank (AfDB) and the International Monetary Fund (IMF) 
have collaborated to provide an Open Data Platform (ODP) for African ..."
Namibia,Namibia hosts Forum on Open Data and Open Science in ...,https://www.rd-alliance.org/group/interest-group-agricultural-data-igad-wheat-data-interoperability-wg-agrisemantics-wg-rice-0,"16 Apr 2016 ... Namibia hosts Forum on Open Data and Open Science in Agriculture in Africa in 
the context of Sustainable Development Goals, 18 April 2016 ..."
Namibia,Namibia - Global Open Data Index: Survey,http://global.survey.okfn.org/place/na,"Dataset, Breakdown, Info, Year, Score, Admin. National Statistics. 2016, 61%. 
Draft Legislation. 2016, 50%. National Laws. 2016, 33%. Procurement. 2016, 33
%."
Namibia,Search for namibia | Global Forest Watch Open Data Portal,http://data.globalforestwatch.org/datasets?q=namibia,"This data set displays the boundaries of areas registered as community forests in 
Namibia. Community forests are recognized by the Minister of Environment ..."
