Latvia,Open Data Latvia,http://opendata.lv/,"27.3.2015 ... Šajā nedēļas nogalē (no 27. līdz 29. martam) notiek Garage48 Open data & 
Public services pasākums, kura mērķis ir izveidot jaunu ..."
Latvia,Latvia | Open Government Partnership,https://www.opengovpartnership.org/country/latvia,"The following text was contributed by the Government of Latvia. ... corruption;; 
Facilitating freedom of information and introducing the open data system. Latvia's
 ..."
Latvia,Open Data Latvia (Riga) | Meetup,https://www.meetup.com/opendata-latvia/,"Group for open data activists in Latvia who are interested in promoting open data 
principles and providing easier access to Latvian government and other public ..."
Latvia,Latvia | Global Open Data Index by Open Knowledge,http://index.okfn.org/place/latvia/,"The state of government open data in Latvia. ... Latvia 46% open. Latvia is ranked 
#31 in the 2015 Index. Latvia's overall Index ranking is up from #34 in 2014 ..."
Latvia,opendata.lv - - Data Portals,http://dataportals.org/portal/opendata-lv,"opendata.lv. Description. Volunteer-run open data portal for Latvia. Focus on 
public data. Associated with Raimonds' data analysis start-up company easyBI ..."
Latvia,Latvia | Data,http://data.worldbank.org/country/latvia,"Latvia from The World Bank: Data. ... 1960 1980 2000 Billion 10 35 Latvia. 
Population, total. Details. 1960 1980 2000 Million 2.0 2.6 Latvia. Gross 
enrollment ..."
Latvia,Open Data - Latvia - Google Groups,https://groups.google.com/d/forum/opendata_lv,"Piekļuve Latvija.lv? ... LIDAR scans of England published as open data (17 TB!) 
... E-democracy & online participation workshops Rīgā - meklējam open data ..."
Latvia,An Open Data Hackaton for School of Data Latvia | School of Data ...,https://schoolofdata.org/2016/03/10/an-open-data-hackaton-for-school-of-data-latvia/,"10 Mar 2016 ... The Baltic Investigative Journalism Center “Re:Baltica” and Open Data Latvia 
joined forces to run an Open Data Hackathon on March 5th, with ..."
Latvia,Open Data Latvia · GitHub,https://github.com/opendata-latvia,"3 Dec 2011 ... GitHub is where people build software. More than 20 million people use GitHub 
to discover, fork, and contribute to over 53 million projects."
Latvia,[1406.5052] The State of Open Data in Latvia: 2014 - arXiv,https://arxiv.org/abs/1406.5052,"19 Jun 2014 ... The study is divided into two parts: (i) a survey of open data situation and (ii) ... 
The first part examines the general open data climate in Latvia ..."
